781.16	0.329015	-0.182847	1300.34	278.909
777.508	0.23843	-0.0381851	1129.62	75.3735
773.889	0.188984	0.279705	976.276	-250.599
770.304	0.165951	0.74942	709.478	-623.49
766.752	0.135475	1.32526	230.896	-821.556
763.233	0.0983983	2.00092	-284.351	-669.403
759.746	0.0632196	2.72152	-525.305	-252.788
756.29	0.0334796	3.47718	-404.381	128.263
752.866	0.0149074	4.27664	-126.736	253.13
749.473	0.00587462	5.08373	59.7489	167.362
746.11	0.00213507	5.84762	95.8052	47.9455
742.777	0.000814885	6.5475	64.3531	-15.4672
739.474	0.000320468	7.26973	23.8689	-33.9559
736.2	0.000124935	8.12345	-6.18598	-25.1663
732.955	1.60043e-05	9.04215	-8.50271	-3.7064
729.739	7.7284e-06	11.6486	3.76895	5.22879
726.55	4.25511e-06	13.3439	3.50246	-3.25682
723.389	1.02974e-05	14.2651	-0.73899	-7.40332
720.256	1.3237e-06	16.5743	-1.78458	1.98269
717.15	1.23198e-05	16.4175	-6.32245	5.12382
714.07	3.70089e-07	15.6941	-1.40922	-0.0597183
711.017	1.50754e-05	18.3407	7.73363	4.60772
707.99	8.85023e-06	17.3569	0.342478	6.88902
704.988	9.83014e-06	14.9868	-5.32109	-4.95273
702.012	1.42703e-05	13.9933	1.50164	-8.62887
699.06	5.18508e-07	12.5641	1.66874	0.0512829
696.134	4.11901e-06	10.001	-4.01696	2.45081
693.232	3.19851e-06	9.55776	-4.12394	0.432717
690.354	8.83277e-07	9.47536	-2.1785	0.0482499
687.499	1.6555e-07	8.72465	-0.703873	-0.628096
684.669	6.95232e-08	8.36906	-0.285894	-0.540369
681.861	6.06076e-09	9.13827	-0.171622	-0.055914
679.077	1.14651e-09	7.61373	0.0208414	-0.0756896
676.315	1.68697e-09	8.66932	-0.0674382	-0.0672359
673.575	1.43124e-09	8.36547	-0.0407415	-0.0776787
670.858	1.9982e-10	6.11806	0.0321624	0.00630448
668.162	2.93138e-11	7.44196	0.00535215	-0.011355
665.488	1.14556e-10	5.62082	0.0191262	0.0158115
662.835	1.18735e-10	8.33297	-0.0110015	-0.0227431
660.204	6.9612e-11	5.91017	0.0178065	0.00755902
657.593	5.59554e-11	8.52918	-0.0104512	-0.0138409
655.002	1.33128e-11	11.4917	0.00381363	0.00755124
652.432	4.23423e-11	8.85262	-0.0124468	-0.0085262
649.883	2.85683e-11	11.4008	0.00455976	0.0115231
647.353	2.47621e-11	8.84255	-0.00945223	-0.00661574
644.842	2.86718e-11	5.88373	0.0112956	0.00515168
642.351	1.79222e-11	8.33479	-0.00429028	-0.00882821
639.879	1.78144e-11	5.29305	0.00513353	0.00833135
637.426	2.85399e-11	8.3449	-0.00552634	-0.0110852
634.992	2.61218e-11	5.3817	0.007085	0.00949869
632.577	1.94416e-11	2.35141	-0.00698472	-0.00746494
630.179	2.55669e-11	-0.719747	0.00859238	0.0079756
627.8	1.86829e-11	2.17141	-0.00542635	-0.00842542
625.439	2.02215e-11	5.06092	0.00328061	0.00989654
623.095	1.87279e-11	2.29793	-0.00645385	-0.00768264
620.769	1.93718e-11	5.23577	0.00484707	0.00898011
618.46	1.9136e-11	8.27082	-0.00384097	-0.009387
616.169	1.81564e-11	5.21771	0.00453478	0.00877715
613.894	1.76819e-11	8.34963	-0.00439107	-0.00870462
611.636	1.75357e-11	11.4766	0.00424578	0.00873152
609.394	1.60232e-11	14.6061	-0.00395715	-0.00839502
607.169	1.59012e-11	17.7341	0.00382776	0.00841592
604.96	1.55873e-11	20.8598	-0.00365751	-0.00839135
602.767	1.51754e-11	23.9929	0.00353851	0.00831004
600.59	1.49533e-11	27.1162	-0.00336031	-0.00831218
598.429	1.45774e-11	30.246	0.00322085	0.00824557
596.283	1.42877e-11	33.374	-0.00307762	-0.00820575
594.152	1.39475e-11	36.502	0.00293006	0.00814811
592.037	1.36517e-11	39.6295	-0.0027852	-0.0081012
589.937	1.33872e-11	42.7588	0.00265964	0.00805553
587.851	1.31218e-11	45.8868	-0.00252431	-0.00801039
585.78	1.28574e-11	49.0153	0.00239443	0.00796138
583.724	1.26247e-11	52.1428	-0.00226174	-0.00792152
581.682	1.23949e-11	55.2711	0.00213615	0.00787831
579.654	1.21842e-11	58.3997	-0.00201603	-0.00783799
577.641	1.1989e-11	61.5286	0.00190108	0.00779965
575.641	1.18013e-11	64.6561	-0.00177748	-0.00776403
573.655	1.15972e-11	67.7831	0.00164941	0.00772154
571.683	1.141e-11	70.912	-0.00153824	-0.00767922
569.724	1.1258e-11	74.0411	0.00143286	0.00764633
567.779	1.11007e-11	77.169	-0.0013184	-0.00761154
565.847	1.09383e-11	80.2964	0.00120164	0.00757343
563.928	1.0786e-11	83.4242	-0.00108898	-0.00753633
562.022	1.06413e-11	86.5526	0.000982908	0.00749921
560.129	1.05109e-11	89.6811	-0.000879837	-0.00746517
558.248	1.03829e-11	92.809	0.000772544	0.0074309
556.38	1.02484e-11	95.9372	-0.000668264	-0.00739225
554.525	1.01372e-11	99.0661	0.000571139	0.00735989
552.682	1.00396e-11	102.194	-0.000470093	-0.00733132
550.851	9.92477e-12	105.322	0.000365442	0.00729512
549.032	9.81614e-12	108.45	-0.000264984	-0.00725934
547.225	9.72148e-12	111.578	0.000167393	0.00722713
545.43	9.62471e-12	114.706	-6.93437e-05	-0.00719266
543.647	9.53439e-12	117.834	-2.83055e-05	0.00715911
541.876	9.4512e-12	120.963	0.000121787	-0.00712683
540.115	9.36988e-12	124.091	-0.000213038	0.00709394
538.367	9.29615e-12	127.219	0.000307461	-0.00706247
536.629	9.22501e-12	130.347	-0.000401967	0.00703058
534.903	9.15366e-12	133.476	0.000493118	-0.00699742
533.188	9.08698e-12	136.604	-0.000583554	0.00696477
531.484	9.02545e-12	139.732	0.000674684	-0.00693272
529.791	8.96909e-12	142.86	-0.000765733	0.00690134
528.108	8.91612e-12	145.989	0.000855286	-0.00687012
526.436	8.86521e-12	149.117	-0.000944639	0.00683843
524.775	8.81793e-12	152.245	0.00103392	-0.00680685
523.124	8.7724e-12	155.373	-0.00112008	0.00677517
521.483	8.73019e-12	158.502	0.00120765	-0.00674331
519.853	8.69408e-12	161.629	-0.00129884	0.00671189
518.233	8.66249e-12	164.757	0.00138633	-0.00668167
516.623	8.63425e-12	167.886	-0.00147174	0.00665198
515.023	8.60552e-12	171.014	0.00155953	-0.00662029
513.432	8.57439e-12	174.142	-0.00164663	0.00658648
511.852	8.54843e-12	177.27	0.00173205	-0.0065539
510.281	8.53054e-12	180.399	-0.00181602	0.00652376
508.72	8.51785e-12	183.527	0.00190112	-0.00649422
507.168	8.50871e-12	186.655	-0.0019899	0.00646377
505.626	8.49526e-12	189.783	0.00207568	-0.00643112
504.094	8.47649e-12	192.911	-0.00215654	0.00639657
502.57	8.46926e-12	196.04	0.00223999	-0.00636478
501.056	8.47504e-12	199.168	-0.00232721	0.00633586
499.55	8.47467e-12	202.296	0.0024132	-0.00630345
498.054	8.47015e-12	205.424	-0.00249619	0.00626911
496.567	8.4756e-12	208.552	0.00258044	-0.00623726
